start	end	text
739000	741000	They're in the school of closeness to Allah.
741000	742000	You're not.
742000	745000	And they are the ones that are going to elevate you.
745000	746000	Right?
747000	748000	When you...
748000	751000	When someone declares that they are closer to Allah,
752000	754000	doesn't that sound like disassumption?
755000	756000	Doesn't that sound like...
756000	760000	Like, I can't imagine as a student that I'm not like that.
761000	764000	As a student of the Quran, at any point in my life,
764000	767000	I can say about myself, I am a what?
768000	775000	I would say, I pray that Allah considers me...
775000	777000	Allah is my wadi.
777000	782000	And it would be an honor that Allah would declare me His wadi.
782000	785000	Actually, because who decides if I'm a wadi to Allah,
785000	787000	it's more Allah's decision than mine.
787000	788000	Right?
788000	790000	Allah is the best.
790000	792000	Allah is the wadi.
792000	798000	Because it would be very self-righteous of me to declare myself a wadi of Allah.
798000	801000	And the thing is that every one of us has ups and downs.
801000	803000	We're human, right?
803000	804000	We have ups and downs.
804000	808000	Do you think at some point you will become so good that you no longer have ups and downs?
808000	810000	Is that possible for you?
810000	813000	But why do you think it's possible for someone else?
813000	816000	Why would you think that somebody has reached a certain status?
816000	817000	They become the Pope now?
817000	818000	They can't come down.
818000	822000	They've already reached the level of angels and they can't dip from that.
822000	825000	And therefore, all of their prayers are answered.
825000	829000	We can do all the good deeds in the world and we can mess it up.
829000	833000	And we can be drowning in sin and we can make doba and be raised.
833000	837000	Allah increases anybody in ranks.
837000	840000	And you know,
840000	844000	So this mentality that Allah is describing about,
844000	847000	we've exhibited some of these behaviors.
847000	848000	And you know what?
848000	852000	Wherever you find this kind of behavior, you find a lot of problems too.
852000	854000	You find a lot of problems.
854000	858000	This mentality creates problems in that society.
858000	859000	It creates cults.
859000	861000	It creates people worship.
861000	864000	It creates, it's a new kind of idol worship.
864000	869000	You know, and these people can't be wrong because they represent the will of Allah Himself.
869000	872000	That's exactly what the Pope says.
872000	874000	What these other religions say.
874000	878000	The rabbinical tradition believed that the rabbis are so close to God
878000	882000	that when they give a fatwa, it actually represents the will of God Himself.
882000	887000	That's why the Talmud kept any additions made to the Talmud is considered sacred.
887000	890000	It's actually considered part of the word of God.
890000	893000	Their opinion is considered part of the word of God.
893000	895000	You know?
895000	899000	And this is the kind of thing that the Quran came to eliminate.
899000	903000	You know, one of my friends said this really, he was a student of history
903000	905000	and he said something really cool.
905000	909000	He said religions before Islam, they were superstitious.
909000	913000	They had people that you had to go through to connect to God.
913000	915000	Intermediaries, you had to go through them.
915000	919000	And religions were all about granting people wishes.
919000	921000	So why did people go to a religion?
921000	923000	Because they want to get married.
923000	924000	Why do people go to a religion?
924000	926000	Because they want more money.
926000	927000	Or they want to get out of debt.
927000	929000	Or they want to solve a problem.
929000	930000	Or they want to heal a child.
930000	931000	Or have a child.
931000	932000	Or whatever. Wishes.
932000	935000	So people go to a religion for these things.
935000	938000	And Islam came and reconstructed, restored.
938000	941000	The purpose of true religion is not these things.
941000	945000	You don't have to go through anybody because you are a slave of Allah directly.
945000	952000	The messenger, sallallahu alaihi wasalam, will teach you how to connect to Allah yourself.
952000	956000	The messenger will give you the word of Allah that you must engage with directly.
956000	958000	Sallallahu alaihi wasalam.
958000	960000	A direct bond between the slave and Allah.
961000	966000	And all of us together trying to bond with Allah, subhanAllah, this communal.
966000	970000	And by the way, does that mean you shouldn't be learning from someone or have a role model?
970000	973000	Yes, but a father should have been the role model to his children.
973000	978000	And the grandfather should have been the role model to the entire family.
978000	982000	Among your friends, the more knowledgeable become a role model in learning and in behavior.
982000	988000	It wasn't supposed to be some special class of people that are designated holy people.
988000	993000	Because this holy class was actually something that every other religion used to have.
993000	996000	But Islam came and everybody became what?
996000	997000	Equal.
997000	1002000	Though the final speech of the prophet sallallahu alaihi wasalam, nobody is better than anybody except by what designation?
1002000	1005000	Takwa and Takwa lies in the heart and you can't see it.
1005000	1008000	I can't see your Takwa, you can't see mine. It's invisible.
1008000	1011000	What did we do? We created Takwa uniforms.
1011000	1016000	Okay, but if you dress the certain way, you look as if there is Takwa guy walking around.
1016000	1021000	When Takwa man walks into the restaurant, everybody comes out.
1021000	1024000	Let me go get him to make the du'as for me.
1024000	1027000	Because his du'as get accepted.
1027000	1029000	You know, there's Takwa ladies too.
1029000	1034000	When they walk into a party, nobody has fun anymore.
1034000	1036000	You know who they are.
1036000	1038000	You know, they have a certain walk.
1038000	1040000	They have a certain look.
1040000	1042000	Haas, Tal Fiddle.
1042000	1044000	Speak of it.
1044000	1046000	Everybody is eating chicken.
1046000	1048000	There was a stop for that.
1048000	1051000	That kind of istighfar needs a stighfar.
1051000	1058000	Honestly, you know, this demonstration of spirituality, come on.
1058000	1062000	This is, these kinds of aiyat, you know what they do?
1062000	1069000	They shatter the idea of posturing and presenting yourself as sacred?
1069000	1072000	Well, that's not actually the case.
1072000	1074000	That's actually what the aiyat do.
1074000	1077000	But I'm a no-l note in kundub saddikh.
1077000	1078000	Go ahead.
1078000	1080000	What are you doing in this world then?
1080000	1082000	You know, if you wish for that, the word temenni.
1082000	1083000	I didn't know this.
1083000	1084000	I learned this today.
1084000	1088000	I was today years old when I learned this.
1088000	1092000	The word temenni, which means wish, I translated as wish,
1092000	1095000	actually comes from many, which means sperm.
1095000	1097000	I was like, what is sperm and wish?
1097000	1099000	What do they have to do with each other?
1099000	1101000	The erids were so creative.
1101000	1103000	Like, I read this in Imam Rahman, but that's fahadi.
1103000	1104000	It's really cool.
1104000	1106000	I'm just one piece of it I'm sharing with you.
1106000	1113000	First, the erids were fascinated that this fluid turns into a full-on human being.
1113000	1118000	So they thought this thing, this liquid, does the impossible.
1118000	1124000	So they thought of the birth of a child as something impossible that happens.
1124000	1129000	So they associated many with that which can't possibly happen.
1129000	1131000	And from it, I'll read it.
1131000	1134000	Guys, sorry for the interruption in the middle of this lecture.
1134000	1137000	Just before you continue, I want to let you know and encourage you
1137000	1140000	that I want you to sign up for bayinatv.com and help other sign up,
1140000	1145000	even sponsor students for bayinatv.com so we can create worldwide communities of students
1145000	1148000	that are studying the meanings and the benefit and the wisdom of the Quran
1148000	1151000	and are insha'Allah ta'ala spreading that in their own circles.
1151000	1152000	Thanks so much.
1152000	1155000	And the word temenni also meant something that's very limited
1155000	1160000	because they think this little drop and an entire baby, you know,
1160000	1163000	something very limited that's producing something massive.
1163000	1166000	Because we are able to identify something in the same way as the picture.
1166000	1170000	And that could be about thinking and thinking.
1170000	1172000	Meaning they're just using some imagination.
1172000	1173000	How could this happen?
1173000	1175000	From this limited thing, this massive human being.
1175000	1178000	And it could be about a vision and a building on the inside.
1178000	1183000	But when he was more on thinking, he became a liar for your own good.
1183000	1192000	So they used to actually think temenni is always believing something impossible.
1192000	1196000	Like something it became associated with something impossible.
1196000	1198000	What does that mean?
1198000	1202000	And imagining something that could possibly be true.
1202000	1204000	And that's why he said,
1204000	1205000	I'm going to be a liar.
1205000	1207000	And that's why I'm going to be a liar.
1207000	1209000	Unlike the translation.
1209000	1213000	So the word temenni started getting used for things that are impossible.
1213000	1217000	Like they thought the birth of a child is just some impossible mysterious thing.
1217000	1218000	It can't be this.
1218000	1220000	There's got to be something else.
1220000	1222000	How could this happen?
1222000	1226000	So the word temenni became wishing for impossible things.
1226000	1230000	Having what you can call delusional wishes.
1230000	1233000	Delusional wishes would be called temenni.
1233000	1235000	And amani, another word in the Quran.
1236000	1238000	Unless it's laisa bi alani yukum,
1238000	1241000	the religion is not based on your delusional thinking.
1241000	1242000	Your wishes.
1242000	1244000	The religion is not about your wishes.
1244000	1247000	Amlilin sa'adim ataman na Quranahs.
1247000	1250000	The human being just get whatever he delusional wishes for.
1250000	1252000	You're just going to get whatever you wish for.
1252000	1253000	That's what you think?
1253000	1257000	And I said this in my delus on previous surahs.
1257000	1259000	But I'll just briefly mention this to you.
1259000	1262000	Temenni as a concept.
1262000	1264000	Other religions, like I told you,
1264000	1267000	people would go up 10,000 steps on a mountain
1267000	1269000	to stand in front of a statue to say,
1269000	1273000	please make her fall in love with me.
1273000	1274000	Right?
1274000	1277000	They go up there not to become spiritually elevated or whatever.
1277000	1280000	They go up there for some wish that they need to get answered.
1280000	1281000	You understand?
1281000	1282000	The money to be blessed.
1282000	1283000	The child to be blessed.
1283000	1284000	The marriage to happen.
1284000	1286000	The problem to be solved.
1286000	1287000	This was all religion.
1287000	1290000	It was a transaction between them and the gods.
1290000	1296000	I present to you this, you know, bowl of milk and this Kit Kat.
1296000	1300000	Please allow me to pass the exam.
1300000	1301000	I will give you this.
1301000	1304000	These gods will give me something.
1304000	1306000	The Vikings and these guys,
1306000	1308000	they would sacrifice somebody so that their gods,
1308000	1312000	Odin or whoever would help them in victory against the enemy.
1312000	1315000	Because the gods won't help if we don't give them something.
1315000	1317000	You got to give them something, then they'll give you something.
1317000	1318000	It's a transaction.
1318000	1320000	It's a transaction with the gods.
1320000	1322000	Right?
1322000	1325000	Our religion, is it a transaction with Allah?
1325000	1326000	No.
1326000	1328000	But you know what you find some people doing?
1328000	1330000	I used to pray.
1330000	1331000	I fasted.
1331000	1333000	I even didn't even drink any Haram.
1333000	1335000	I didn't eat any Haram.
1335000	1337000	And I only asked Allah for one thing.
1337000	1339000	And I kept making dua and I kept making dua
1339000	1341000	and Allah didn't give it to me.
1341000	1344000	Why should I pray?
1344000	1346000	I think you should try a different religion
1346000	1348000	where you can go up 10,000 steps
1348000	1351000	and place your order after making your payment.
1351000	1355000	Because in your mind, prayer and fasting
1355000	1359000	and abiding by Sharia was your form of what?
1359000	1360000	Payment.
1360000	1362000	And now that you made the payment,
1362000	1365000	you're expecting compensation.
1365000	1368000	You must not have understood what this religion is.
1368000	1372000	You may have thought this was some kind of a transaction.
1372000	1374000	It's not a transaction.
1374000	1377000	This religion gives you purpose.
1377000	1379000	And another religion you might say,
1379000	1380000	follow this religion,
1380000	1381000	we'll get you what you want.
1381000	1384000	Like I heard Joel Stien say all the time.
1384000	1386000	Joel Stien, I've mentioned this a lot
1386000	1389000	because I've learned so much from that experience.
1389000	1391000	When I went to his special in Christmas,
1391000	1394000	I went to his Christmas special at the American Airlines Theater.
1394000	1395000	That's what I do on Christmas.
1395000	1397000	I go to a big Christian thing.
1397000	1399000	I've done it once.
1399000	1401000	I think I'll do it again though. It's fun.
1401000	1402000	I got a ticket. I'm sitting in the back
1402000	1403000	and he's like,
1403000	1405000	what are these Christians going to talk about on Christmas?
1405000	1407000	And he's one of the biggest preachers in America, right?
1407000	1408000	For a while.
1408000	1410000	And he goes up, this year,
1410000	1413000	your divorce is going to be finished.
1413000	1416000	The lawyers, they're not going to come after you no more.
1416000	1418000	This year, you're going to get your promotion.
1418000	1422000	This year, that cancer, it's going to be gone.
1422000	1424000	And there's like 20,000 people sitting in the city,
1424000	1426000	and I'm like, yes, yes it is.
1426000	1427000	Yes it is.
1427000	1429000	Yup, yup.
1429000	1431000	He's giving them whatever they have.
1431000	1433000	Taman Nio, Amani, Amani, Amani.
1433000	1437000	And you just, Jesus is going to take care of all your problems.
1437000	1439000	And people are like, yes he is.
1439000	1441000	Yes he is.
1441000	1442000	And what do we do?
1442000	1446000	Brother, when's the 27th night of Ramadan?
1446000	1449000	When's the 27th night?
1449000	1451000	Why you want to know about the 27th night?
1451000	1453000	Oh, just I just have to make Duhah.
1453000	1454000	I have to recite a lot.
1454000	1456000	Why are you reciting so much Quran?
1456000	1457000	Why are you reciting making so much?
1457000	1459000	Because it's the 27th that you want rewards.
1459000	1460000	You want to let it give you guidance.
1460000	1462000	You want to let it give you purpose in life.
1462000	1464000	You want to let it forgive your sins.
1464000	1467000	Nah, nah, nah.
1467000	1469000	This Defaat is cool.
1469000	1473000	But I actually have some really important things I want to ask about.
1473000	1480000	Like Abdu'l-Karim's family hasn't called back with the proposal.
1480000	1483000	What did we do with our religion?
1483000	1486000	Our religion gave us higher purpose.
1486000	1491000	But humanity really gets stuck in worldly things.
1491000	1497000	So what we did is we re-engineered our religion back towards what other religions do with theirs.
1497000	1499000	Slowly but surely we redirected it.
1499000	1502000	And you know the only way that redirection is possible?
1502000	1505000	Distance from the Quran.
1505000	1507000	Should you ask for things from Allah?
1507000	1512000	Yeah, I know some of you were like, are you saying I can't make Duhah for anything anymore?
1512000	1513000	Allah said,
1513000	1516000	رَبَلَا عَاتِنَ فِيْدُنْيَا حَسَرَ وَفِنَا خِرَتِيْ
1516000	1519000	Of course you should make Duhah.
1519000	1520000	But you know what?
1520000	1526000	When wanting things of this world becomes your fundamental relationship with Allah.
1526000	1531000	Your fundamental, and I explained this with one analogy, please keep this analogy with you.
1531000	1532000	It will help.
1532000	1535000	Imagine you're going from here, you're driving from here to Hamburg.
1535000	1536000	Road trip.
1536000	1539000	When you're driving from here to Hamburg, are you going to stop for gas or no?
1539000	1541000	You're going to have to.
1541000	1543000	Except for fuel, there's a restroom, eat some food.
1543000	1544000	Isn't it?
1544000	1547000	Now imagine you stop at a restroom and you're like, this place is amazing.
1547000	1550000	I've never seen a gas station this nice.
1550000	1553000	And you just live in the gas station.
1553000	1555000	They sh**.
1555000	1557000	Bro, the gas station is nice.
1557000	1559000	I know they make really good french fries.
1559000	1560000	I get it.
1560000	1564000	You really like the scenery.
1564000	1566000	But this was a stop.
1566000	1567000	You can enjoy the stop.
1567000	1569000	But then what must you do?
1569000	1570000	Move on.
1570000	1572000	And then you'll get hungry again.
1572000	1573000	You'll stop again.
1573000	1574000	And you'll move.
1574000	1575000	And you'll refuel.
1575000	1576000	And you'll move again.
1576000	1580000	Experiences in this life are like what?
1580000	1582000	The gas station.
1582000	1585000	The destination is something bigger and greater.
1585000	1587000	What happens to us?
1587000	1588000	There's one experience in our life.
1588000	1591000	One thing we want, like the gas station, we get where?
1591000	1593000	This is what I want.
1593000	1594000	This is my new goal.
1594000	1596000	No, no, you have something bigger.
1596000	1597000	No, no, no, but this though.
1597000	1599000	This though.
1599000	1602000	Once I have this, then I can...
1602000	1605000	You know, we get distracted on the way.
1605000	1607000	There's a road we're on.
1607000	1610000	And in that road, some things will come to us.
1610000	1612000	Some things will be taken away from us.
1612000	1613000	People will come in our life.
1613000	1615000	People will go from our lives.
1615000	1616000	Opportunities will come.
1616000	1617000	Opportunities will go.
1617000	1618000	Money will come.
1618000	1619000	Money will go.
1619000	1620000	Health will come. Health will go.
1620000	1621000	There will be ups and downs in this life.
1621000	1623000	But none of those things are objective.
1623000	1624000	They are experiences.
1624000	1626000	We will be grateful for the beautiful experiences.
1626000	1630000	We will be patient and still grateful for the tough experiences.
1630000	1632000	We'll keep moving forward.
1632000	1636000	But you can't get stuck in a gas station, you know?
1636000	1639000	And that's part of the lesson to learn here.
1639000	1641000	And then finally in Quntum Saad-i-Qinala,
1641000	1643000	and with that, Chawla, I'll give you your break,
1643000	1646000	is if in fact you're telling the truth,
1646000	1648000	the word truth, I want you to understand something about it.
1648000	1650000	Siddhq, means truth.
1650000	1653000	But actually, you know a spear, right?
1653000	1657000	Belonging, throw, kill, thingy.
1657000	1660000	If the middle of the spear is weak,
1660000	1662000	then it can be easily broken.
1662000	1668000	But when the middle of the spear is thick and unbreakable,
1668000	1673000	that kind of spear is actually called ruhun siddhq.
1673000	1676000	An unbreakable, strong spear.
1676000	1679000	A man who cannot be beaten on the battlefield,
1679000	1682000	unbreakable man is rajulun siddhq.
1682000	1685000	And assault and attack on the enemy,
1685000	1687000	which could not be defended against,
1687000	1689000	is called hamlatun siddhq.
1689000	1693000	From it, you get the strongest kind of friend
1693000	1695000	who doesn't break the bonds of friendship.
1695000	1697000	The most true kind of friend.
1697000	1699000	When things are tough, they're your friend.
1699000	1701000	When things are easy, they're your friend.
1701000	1703000	They're not an opportunist friend.
1703000	1707000	Opportunist friend, that kind of friend is a siddhq.
1707000	1709000	From the same word, siddhq.
1709000	1715000	Siddhq truth actually means something strong that doesn't break.
1715000	1718000	The idea of truth in Arabic is actually strength.
1718000	1722000	And you might not know this, but kehrib, which is lie,
1722000	1726000	actually comes from an animal that when it walks,
1726000	1729000	it stops and it looks back to see if something's coming for it.
1729000	1733000	Then it walks and it yataraddad fil mashih.
1733000	1737000	It hesitates in its movement and it's actually weak.
1737000	1740000	It's weak and the opposite of strong.
1740000	1744000	And it's also interesting that kehrib has to do with defense
1744000	1746000	and siddhq has to do with offense.
1746000	1749000	By the etymology of these words,
1749000	1751000	but Allah says in Qutum Saadikim,
1751000	1754000	He's saying, read easy translation if you're truthful,
1754000	1757000	but behind these words is, if you stand on firm ground.
1757000	1760000	If what you believe is actually strong and solid,
1760000	1763000	it's based on something that never shakes.
1763000	1765000	And in it, Allah is making an invitation.
1765000	1769000	People that will hold on to this faith have to have firm, solid base.
1769000	1771000	Why am I a believer? Why am I a Muslim?
1771000	1774000	Why do I believe this to be the word of God?
1774000	1780000	How? That takes us back to yatlu aleyhi mayatihi wa mizakim.
1780000	1785000	Those two, they actually make you clear about why you're a believer.
1785000	1790000	They make you firm on why must you hold on to this book.
1790000	1792000	They make you firm on that.
1792000	1795000	We've become obsessed with the book.
1795000	1798000	Actually, not even the hikmah. We've obsessed with the book.
1798000	1800000	We just say, oh, Muslims are doing this.
1800000	1803000	There's corruption here. Young youth are doing this.
1803000	1805000	They're eating haram. They're earning haram.
1805000	1807000	They're dressing haram. They're doing haram haram haram.
1807000	1811000	Actually, violation of kitab here, violation of kitab here, violation of kitab here.
1811000	1815000	Nobody stops to ask the question, why is this 18-year-old doing drugs?
1815000	1817000	Why is this 17-year-old drinking?
