start	end	text
533620	535620	liya dabburu ayatihi.
535620	541420	If the Prophet Sallallahu alayhi wa sallam spoke, it's like you have the answer key to every question.
541420	546620	And if the answer key is already there, there's no room for you to think or to contemplate
546620	548420	or to wonder or to ask.
548420	552500	Because once the Prophet is spoken, who's going to speak after that?
552500	553660	There's done with.
553660	555820	There's no need after that, you understand?
555940	560140	But the design of the Quran, the way the Quran was given to the Prophet Sallallahu alayhi wa sallam
560140	566300	and the way that it spread, it was meant for people to think about what's being said for themselves, directly.
566300	570940	The most extreme case example of that, which I love, so you understand this point,
570940	574380	is when the Prophet Sallallahu alayhi wa sallam was coming back from ta'if.
574380	579660	And if you don't know the story of ta'if, he was nearly killed in ta'if just for introducing Islam.
579660	583780	They got hoodlums from the street, teenagers, rowdy teenagers,
583820	585860	like Stuttgart on Friday night.
585860	593460	Right? They got those kinds of kids to just throw rocks at him and bully him and run him down the street.
593460	594140	Right?
594140	601180	And when they did that and he was bleeding, he escaped ta'if, bloodied and completely bloodied and muddled
601180	604900	and he stands in a corner, he finds a place to pray.
604900	607420	And he's just praying, reciting Quran out loud.
607420	609940	The Quran was revealed to him and he was reciting it.
609980	617580	And at the time, some jinn were passing by and they heard him pray and recite the Quran.
617580	620780	So these jinn were hanging out by themselves.
620780	622300	Like, where were you last speaking?
622300	623020	Jupiter?
623020	624460	The other guy was like, oh, it was at the moon.
624460	625700	Oh, no, no.
625700	629860	And then they're hanging out by them and then they hear, shh, what is that?
629860	631940	And they started listening to the Quran.
631940	638300	When they came in the presence of the Quran, they told each other to shut up and listen.
638340	639260	That's what the Quran says.
639260	640820	They told each other, shh, quiet.
640820	643220	Ansaytu means be quiet and listen.
643220	645220	So they started listening to the Quran.
645220	647460	This is Surat al-Ahqaf, by the way, if you're curious.
647460	649980	This is Surah number 46 of the Quran.
649980	655660	And when they finished listening, they started commenting on what they just heard.
655660	658100	In Nasa Me'ana Kitaban Unzila Min Ba'adi Musa.
658100	661260	We just heard a book that was sent down after Musa.
661260	663340	Yahdi ilal Haqq, it guides to the truth.
663340	664740	Wa ila Tariq al-Mustaqeem.
664740	667820	And it guides to a clear, straight path.
667820	671980	So they start having this commentary on what they just heard.
671980	676100	And this commentary is recorded in the Quran.
676100	682620	But the question is, did they learn that commentary from a teacher or they just thought about what they heard?
682620	686660	They just, they heard something and they thought about it and their thoughts were so valuable
686660	689300	that Allah included that in the Quran.
689300	692940	Another example of that is there were some Christians that came to meet the prophets,
692940	694340	al-Allah, on their own.
694340	697260	And the Prophet, Sayyid al-Salam recited some Quran to them.
697300	700580	And when he started reciting the Quran to them, he says,
700580	701180	Allah says,
705500	708740	They started crying when they heard the Quran being recited.
708740	712060	And they said, this is what we recognize from the truth.
712060	712900	And they even said,
717100	720700	We didn't even know it, but we were actually Muslim even before this.
720700	724780	And this feeling of theirs that they had, what did Allah do?
724780	727220	He made that a part of the Quran.
727900	729020	So what is that teaching us?
729020	733100	It's actually teaching us the Quran was designed for people to engage with it
733100	736140	and to react to it and to think about it directly.
736140	737020	You understand?
737020	742020	So this is part of yatlu alayhi mayatihi, making revelation accessible.
742020	746140	Then the other thing is, its source is clear, which is really cool.
746140	751100	When you get really what, why, why did the Christians hear this and they started crying?
751100	754900	Why did the jinn stop talking to each other and start listening to the Quran?
754940	758860	Because they recognize this is from the highest of the heavens, right?
758860	760060	It's from the Aarj.
760060	762140	This is coming from the highest heavens.
762140	767380	This is from Allah Himself, which is actually cool because that's where we began.
767380	771860	Allah created us right under the Aarj and the Jannah and the Jannah and the Ma'wa.
771860	774980	Right near Jannah, we were created in the company of the angels.
774980	780740	Our beginnings are from the same place in the same area where the Quran is coming from.
780740	784540	And so, you know, when you meet someone who has the same origin,
784580	786660	there's some level of familiarity.
786660	791900	There's actually a level of familiarity deep inside a human soul when they hear the word of Allah.
791900	796660	They actually, if you survey thousands of people that took Shahada that accepted Islam,
796660	802100	whether they used to be Hindu or atheist or Christian or Jewish or any other religion and they accepted Islam,
802100	804300	one of the common things you will find among them is,
804300	810260	when I first understood Islam, I felt like this is something I've been feeling all this my whole life.
810260	812540	I feel like it was already there.
812540	815100	You know, it was just telling me something I already knew.
815100	818980	Well, that's actually accurate because when we were created,
818980	820540	Allah introduced Himself to us,
820540	823620	Al-astubi Rabbikum, and now revelation is reintroducing.
823620	826220	And it's actually something we already recognize inside.
826220	830580	What Surat An-Nur describes as Nurun Adanur, light on top of light.
830580	833460	The light we already have and the light of revelation, they meet each other.
833460	837780	Right? So this source being clear and familiar, familiar,
837780	842500	meaning we already knew this deep inside and now it's actually coming back to us again.
842540	844540	This is why we don't have in Islam,
844540	849380	oh, give me the logical proofs of the existence of God and only then I will believe in God.
849380	852020	The Qur'an is actually arguing something deeper than that.
852020	857740	The Qur'an is saying the first evidence of the existence of God already lives inside you.
857740	862620	Deep inside your conscience, there's actually already an acknowledgement of God.
862620	871180	And that acknowledgement has been covered by culture and your upbringing and society and corruption and your own sins.
871220	876220	This has been covered up and now all of that's going to get cleaned up by the coming of revelation
876220	879220	and you'll be exposed to what you had deep inside you again.
879220	885900	Right? So it's a really interesting philosophical argument about how human beings interact with revelation.
885900	889380	Then the other is, let its miraculous power speak for itself.
889380	893700	This is a long subject. The short version of it is as follows.
893700	899780	The Qur'an is the first time that Allah combined two separate things into one.
899820	907540	Before this, like for example, when Allah sent Salih alaihi salam or Hud alaihi salam or Bousa alaihi salam, these prophets of Allah,
907540	910300	then He sent them with a message.
910300	915740	But when they gave their message, Allah also gave them some miracles.
915740	919180	So He gave them two things, a message and miracles.
919180	925420	And once you have the miracles, now you have no excuse to reject the message.
925460	930700	Right? So the purpose of the miracle was to validate the message.
930700	933340	Most people already accepted the message, but some people said,
933340	939780	we will not accept it until you show us a miracle and then Allah would show them a miracle and they would still not accept it.
939780	942740	And now that the miracle has been shown, they deserve punishment.
942740	945860	So the miracle was kind of the last resort.
945860	951340	Right? It's not like the prophets didn't come starting off with their message with a miracle.
951380	954780	Like even Musa alaihi salam, when he walked into the Pharaoh's court,
954780	958540	he didn't walk in and throw his stick down and turn it into a snake.
958540	960780	And now let's talk.
960780	962140	That's not what happened.
962140	963380	He talked to him, he gave that.
963380	968620	And when it became clear that no argument is going to help this guy,
968620	971060	then finally he had to what?
971060	974100	Throw the staff and it turns into a snake.
974100	978860	And this is because, in fact, if he didn't do that, he was about to be thrown in jail.
978900	983020	He said, if you take another God besides me,
983020	987300	I will make sure you get imprisoned with the others.
987300	988020	That's when he said,
991540	994060	So miracles were a separate thing.
994060	996460	The message was a separate thing.
996460	999620	What did the Quran do for the first time in human history?
999620	1002300	The message and the miracle were one thing.
1002300	1004260	They're not two separate things.
1004260	1006100	They're actually the same thing.
1006140	1008300	So when people said in Makkah, when people said,
1008300	1012220	Oh, you keep talking about these other prophets who had these miracles.
1012220	1014140	Where's yours?
1014140	1017540	You say somebody dead came back to life.
1017540	1018420	I miss my grandpa.
1018420	1020540	Can you bring him back?
1020540	1024220	You say this, you know, the dead bird turned into a living bird,
1024220	1026420	the clay bird turned into a living bird.
1026420	1029060	Can you turn this sand and turn into some gold?
1029060	1031100	We could use some gold around here.
1031100	1034780	You know, how about you take these rocks and make them into waterfalls?
1034860	1038980	You know, because you say the Israelites,
1038980	1042020	when the Moses hit the staff, what happened to the rock?
1042020	1043460	12 springs, right?
1043460	1045460	The Arabs said, we could use some extra water.
1045460	1046860	I mean, look, it's kind of hot out here.
1046860	1049020	So why don't you give us at least once?
1049020	1051420	We're not asking for 12, just give us one.
1051420	1053660	Just give us one extra water fall around here.
1053660	1057500	Then you might be interested in accepting your message.
1057500	1058980	That's a good argument.
1058980	1061780	And what did Allah respond with when they asked for that miracle?
1061780	1062780	Allah said,
1062780	1068500	is that it enough for them that we're giving them the book that's being read onto them?
1068500	1070700	Meaning Allah is saying this book isn't just a message.
1070700	1072340	It's also what?
1072340	1073820	It's a miracle.
1073820	1077500	And that's why he's telling them, if it's not a miracle,
1077500	1081380	if it's just any speech, you should be able to make something better.
1081380	1084420	You should be able to make something that destroys it,
1084420	1085700	that defeats it,
1085700	1088380	that doesn't have the effect on people that it has,
1088380	1090700	that doesn't keep growing the way that it does,
1090740	1093340	that doesn't penetrate the souls the way that it does.
1093340	1094900	Bring a surah, like bring 10 surahs.
1094900	1096300	Okay, now bring 10 surahs.
1096300	1098460	Bring just a surah.
1098460	1101100	Okay, 10 is too much for you, just bring one.
1101100	1102620	Faaatubhi suratain.
1102620	1103460	You know?
1103460	1108420	This is actually, so as he was reciting the ayat,
1108420	1112940	the fact that it's miraculous was also becoming clear to its listeners.
1112940	1114740	That's why they were scared of it.
1114740	1117700	So Dr. Samir al-A'ayi said something really interesting in one of his books
1117700	1120340	about the phenomenon of the Quran.
1120340	1122980	The Arabs were very well-spoken people.
1122980	1125140	They were proud of their language.
1125140	1126020	Right?
1126020	1128620	And when you say something,
1128620	1130380	and I know this because I've traveled a lot,
1130380	1134100	and you know, whenever I go to a community where there are elder Arabs,
1134100	1137220	my ammuz and my haluz, you know,
1137220	1138460	they'll say, this was good speech,
1138460	1142220	but you could have made it better if you did this, this and this.
1142220	1145820	If you added this ayat, this hadith, oh, it would have been so good.
1146820	1151820	They're very keen about the speech being better and perfect.
1151820	1154500	This is missing, this is missing.
1154500	1156780	And this is what they used to do with each other in poetry.
1156780	1157860	Right?
1157860	1163140	You have, you know, you have poetry slams or, you know, rap battles and stuff like that,
1163140	1166060	where one rapper disses the other one, he roasts the other one,
1166060	1167180	then the other one roasts him back.
1167180	1168900	You know what the Arabs, they didn't roast each other.
1168900	1170140	They did roast too, by the way.
1170140	1171620	There's classical Arabic roasts.
1171620	1172340	They're pretty good.
1173340	1175740	But then there's the other thing.
1175740	1178340	They would, somebody would make poetry and somebody would come out and say,
1178340	1181460	oh, it's good, but it could be better.
1181460	1182940	Like,
1182940	1183940	like,
1183940	1184940	like,
1184940	1185940	like,
1185940	1186940	like,
1186940	1187940	like,
1187940	1188940	like,
1188940	1189940	like,
1189940	1190940	like,
1190940	1191940	like,
1191940	1192940	like,
1192940	1193940	like,
1193940	1194940	like,
1194940	1195940	like,
1195940	1196940	like,
1196940	1197940	like,
1197940	1198940	like,
1198940	1199940	like,
1199940	1200940	like,
1200940	1201940	like,
1201940	1203540	like,
1204740	1206220	like.
1212140	1213140	Really?
1216820	1218220	Why is he to,
1218220	1219220	why is he,
1221540	1223420	why does he choose the dialogueinaudible double,
1228140	1229340	right?
1229340	1231240	Why you take their names for this,
1231240	1236600	they reflect light. She goes, reflect light means they only shine when there's light. You should have said,
1236600	1244360	Yushrekhna, they give off light. Then she says, you said, Abdu'ha, you said they shine during the day.
1244360	1251160	I was like, everything shines during the day. You should have said they shine when? At night time.
1252680	1254440	And then in his last line of poetry, he said,
1254440	1260520	Asyaafuna, Yaqtarna min najdat indama. And our swords, they drip with the blood of the enemy.
1261240	1265960	Asyaafuna, Yaqtarna min najdat indama. You know what that means? We go to so many battles.
1265960	1270760	We don't even get a chance for our swords to dry up because our swords keep dripping with the blood
1270760	1275080	of the enemy. That's, he was talking about how brave his tribe is. And she said, Asyaafuna,
1275880	1281720	you only have like eight swords? So just eight guys go to battle for you? Nine guys? It's less
1281800	1287880	than this. Jam'aqilla. You should have said, Suyufuna. And you said, Yaqtarna. So you, what do you do?
1287880	1294200	You cut, you give your enemy paper cuts, your swords drip? If you were real killers,
1294200	1301240	then your sword should have been flowing with the blood of the enemy. Yajreena. And then you said,
1301240	1305960	Daman. Daman means blood, but it means a drop of blood. You should have said, Dima and rivers of blood.
1306920	1314280	What is this? Get out of here. This is how critical they were of what? Every word. But when they
1314280	1318200	hear the Quran, because they're so critical, they could have said, What? Asr? Should have said,
1318200	1323400	What? Dahar? You said, Inna l-insana la fee khusran. You should have said, Inna nasa la fee khusran.
1324040	1328520	Should have used a different word. Did anybody say that? Abu Jahal is there. Abu Lahab is there.
1328520	1333560	Walid bin Mughidah is there. Some of their best poets are there. Their rap battle winners are there
1333560	1339960	from last year. Everybody's there and nobody says a word. How come? And then they say,
1339960	1349240	He's crazy. He's a poet. He's a magician. Wait, if he's a magician, then what's the magic trick?
1350440	1356760	If he's crazy, then why are people so impressed? And if he is a poet, then you should be able to
1356760	1365320	come up with much better poetry. Okay, we see something. I don't know what he is. Somebody
1365320	1373320	else is teaching him. You know, he's being dictated to. People, somebody else, we don't know who it
1373320	1380600	is, but somebody's teaching him. And you know what the public was seeing? We've never seen
1380680	1387160	our intellectuals so baffled. We've never seen them. So this is not being defeated.
1387160	1393400	Its miraculous power was speaking for itself. And then finally, people may now recognize the
1393400	1398040	ayat or all around them. This is really cool. The word ayah, I talked to you about that yesterday,
1398040	1404600	right? The Quran doesn't just use the word ayah for the statements in the Quran. Those are ayat
1404600	1410600	too. I don't use the word verses. I don't like it. I just use ayat. And I've explained in other
1410600	1416200	lectures why I don't use the word verse because verse sounds like poetry. Right, and verse also
1416200	1421800	sounds like biblical, but the Quran doesn't actually have poetic or biblical references. It's
1421800	1428280	actually a unique structure by itself. So just ayat. A divine sign, a miraculous sign, that's
1428280	1436120	what I call it. Anyway, the Quran didn't just reveal what Allah says about prophets or about
1436920	1441400	heaven and hell, etc. Allah teaches me that there's an ayah inside the tree. There's an
1441400	1445720	ayah inside the cloud. There's an ayah inside the camel. There's an ayah inside the desert.
1445720	1449400	There's an ayah in the sun. There's an ayah in the moon. There's an ayah night and day. There's
1449400	1453560	an ayah inside me. There's an ayah in marriage. There's an ayah in the differences in people's
1453640	1459960	tongues and languages. There's an ayah in people's different skin colors. All of these are also what?
1459960	1464360	Ayat. They have ayat in them, all of them. This is what Allah keeps saying. Now, what did he do?
1464920	1468600	He made me think, oh, I thought I was studying the ayat when I was reading the book,
1468600	1473960	because the book is made up of ayat. But then he's telling me that has an ayah in it. That has an
1473960	1478360	ayah in it. That has an ayah in it. That has an ayah in it. You know what that does? I'm in the
1478360	1485080	ayat when I'm in the book. And I'm also in the ayat when I'm outside the book and I never knew.
1485080	1490360	I thought it was just a tree. Now I know it's actually an ayah. I thought it was just a camel.
1491080	1496520	That's actually an ayah. But then the Quran teaches you and teaches me how is that an ayah?
1497560	1504200	How is the wind an ayah? How is the sun an ayah? Without it, I could learn a lot about the sun
1504200	1510520	in science class. But I won't learn that it is what? It's an ayah. The Quran came and changed the
1510520	1518040	world around me and I started seeing ayat everywhere. And the more ayat I see in the world, it takes me
1518040	1524520	back to what he teaches me about those ayat. And the more I read the Quran, it makes me go back into
1524520	1529880	the universe and explore those ayat. So those ayat pulled me back towards these ayat and these
1529880	1535800	ayat pushed me back towards those ayat and they keep going between the ayat. So when the Prophet
1535800	1540760	ﷺ is reciting the ayat to them, he's changing their worldview. People now recognize that ayat
1540760	1545960	are all around them. This is a very powerful phrase that's used as the opening statement of these four
1545960	1553960	steps. Assalamu alaikum everyone. There are almost 50,000 students around the world that are interested
1553960	1558280	on top of the students we have in studying the Quran and its meanings and being able to learn
1558360	1562120	that and share that with family and friends and they need sponsorships which is not very
1562120	1567080	expensive. So if you can help sponsor students on Bayna TV, please do so and visit our sponsorship
1567080	1570920	page. I appreciate it so much and pray that Allah gives our mission success and we're able to share
1570920	1573960	the meanings of the Quran and the beauty of it the world over.
