start	end	text
1153000	1155000	they're offended that they're not being looked at.
1156000	1159000	If I don't look at a guy, he doesn't say, hey, how come you don't look at me?
1161000	1163000	He didn't get offended, actually he might get offended
1163000	1165000	if I look at him, what you looking at bro?
1165000	1169000	That's the other way.
1169000	1172000	But she got offended, oh, how come you're not looking at me?
1172000	1174000	Why don't you look at me?
1174000	1177000	He's not looking at her, and actually she started looking into the religion
1177000	1180000	and he taught her some things about the religion
1180000	1182000	without looking at her.
1182000	1184000	She accepted Islam.
1184000	1186000	They got married.
1189000	1191000	Look at that.
1193000	1196000	But the cool thing there, you know what that is?
1196000	1199000	Did he preach? Did he preach the religion?
1199000	1203000	Did he ask her to accept Islam? Did he do any of that?
1203000	1206000	No, he was just living the thicket of Allah.
1206000	1209000	That's it, that's all he was doing.
1209000	1211000	And then that was enough.
1211000	1213000	That was enough.
1213000	1216000	Before I close, inshaAllah, I'll give you one quick story
1216000	1218000	of how this leads to success.
1218000	1221000	And this for us, it leads other people to success.
1221000	1223000	And other people finding the Deen through us
1223000	1225000	will add to our Sadaqa Jadi, isn't it?
1225000	1229000	I had a young man today remind me of a story.
1229000	1232000	So I'll share that with you because it's related to this.
1232000	1235000	It was someone I met in New York who, you know,
1235000	1238000	this guy is like not religious, okay?
1238000	1240000	He's a guy of these.
1240000	1242000	Some of them are very devout religious.
1242000	1244000	Some people, they just have Islam by name,
1244000	1246000	but they don't really practice it at all, right?
1246000	1248000	And he was one of those guys, right?
1248000	1250000	Drinking, clubbing, all of it.
1250000	1252000	And he and his girlfriend lived together for a long time.
1252000	1254000	Then they decided to get married and they're married.
1254000	1257000	And then later on, he, and she's Christian.
1257000	1259000	His girlfriend is Christian.
1259000	1261000	He married Christian lady.
1261000	1263000	He was from the Middle Ages.
1263000	1265000	He found Islam.
1265000	1267000	He starts praying again and all of that stuff.
1267000	1269000	And his wife, Christian is freaking out.
1269000	1271000	Like, what are you doing?
1271000	1273000	You're becoming an extremist.
1273000	1275000	Are you joining ISIS? Are you doing this?
1275000	1277000	Are you doing, like, she was freaking out over his religion.
1277000	1279000	And he came to the Imam. How do I give her da'wah?
1279000	1281000	I keep proving to her that three is not one
1281000	1283000	and one is not three.
1283000	1285000	I keep talking about the Trinity and I call him.
1285000	1286000	And she's not listening.
1286000	1289000	And she gets even more angry and he got good advice from someone
1289000	1293640	the religion. Just be the kind of husband the Prophet was,
1293640	1298680	Sallallahu alayhi wa sallam. Just do that. Be the kind of father that he was.
1298680	1302960	Study what kind of husband was he? Study what kind of father was he? That's it.
1302960	1307400	So what does he start doing? When he gets really upset, instead of raising his voice,
1307400	1310080	he becomes quiet. Because the Prophet Sallallahu alayhi wa sallam, when he was really upset,
1310080	1316520	what would he do? He'd become quiet. And he like, he would be extra kind with his kids,
1316560	1323520	and he controlled his temper, and he never spoke bad words. And his behavior started
1323520	1326960	changing, and he started living, khayru kum khayru kum di adi. The best of you are the ones that are
1326960	1333560	the best to their family. So he's giving his wife gifts that are like, for no reason at all,
1333560	1337960	because he's grateful for everything that she does, and does things for her,
1337960	1341680	and helps her around the house, and starts doing things that any hadith he finds of the
1341680	1344320	Prophet Sallallahu alayhi wa sallam, that he used to help around the house, or he used to do this,
1344440	1350000	or he used to acknowledge this and do that. He starts doing all of that, right? And she,
1350000	1355960	one day, without telling him, without warning, he was at home praying, and she just stood next to
1355960	1361640	him. He started praying, but I did next to him. He didn't say anything. Like he's super happy,
1361640	1367320	for the Sallallahu. But if he can say anything, he just prayed, and she just prayed, and then he
1367320	1372720	prayed some more, and she prayed some more, and they didn't really talk about it. And she just
1372720	1380560	eased into Islam. She just eased into it. There was no debate. There was no Bible versus Quran.
1380560	1386760	There was no nothing. There was no, what about Jesus? Nothing. She just eased into it. From what?
1387760	1398160	From what? Living zikr. That's living zikr. This is what actually transformed the world. What do
1398160	1403760	these people have that I want? They saw something enough that they don't see in anybody else,
1403760	1410440	and that's what made them want to become Moser. Now, we have reversed the equation. We've
1410600	1416920	re-flip the script. So now we go to non-Muslim country. You see clean streets. We see people
1416920	1422920	treating each other with respect. We see honesty and dignity and character. Then you say, I want to
1422920	1429960	go to the homelands of Islam, because I want to save my iman. And then you're going to go there.
1429960	1433840	You're going to spend a little bit of time there, and you're going to see stuff. In some places,
1434000	1440960	the Muslim world are very inspiring. I'll be honest with you. Some places. Oh, man. How could
1440960	1448160	this be that religion? And why would someone see this and say, yep, I want to be a part of this?
1449520	1454240	This is what I want to sign up for. This is the good life. You know?
1456480	1461040	This is why Allah gave us this instruction. Take inspiration from your religion. Take inspiration
1461040	1467840	from your book, and then live it outside. We have one ayah left of the Surah. We'll cover that
1467840	1472960	tomorrow. So I'll open it up for your Q&A. Please don't ask me hard questions. You guys have such
1472960	1479200	hard questions. Assalamu alaikum, everyone. There are almost 50,000 students around the world that
1479200	1484000	are interested on top of the students we have in studying the Quran and its meanings and being able
1484000	1487920	to learn that and share that with family and friends, and they need sponsorships, which is not
1487920	1492640	very expensive. So if you can help sponsor students on Bayna TV, please do so and visit our
1492640	1496320	sponsorship page. I appreciate it so much. And pray that Allah gives our mission success and
1496320	1500080	we're able to share the meanings of the Quran and the beauty of it the world over.
